id_paper0,id_paper1
"VAN AUDENHOVE L, 2017, TIJDSCHR COMMUNWET, V45, P244","PEETERS K., 2008, BELEIDSBRIEF MEDIA B"
"VAN AUDENHOVE L, 2017, TIJDSCHR COMMUNWET, V45, P244","POTTER W. J., 2014, MEDIA LITERACY"
"VAN AUDENHOVE L, 2017, TIJDSCHR COMMUNWET, V45, P244","VANHOUDCE L., 2014, WHITE PAPER MEDIAWIJ"
"VAN AUDENHOVE L, 2017, TIJDSCHR COMMUNWET, V45, P244","VLAAMSE OVERHEID, 2002, EFL NDERS DIG ACT VL"
"VAN AUDENHOVE L, 2017, TIJDSCHR COMMUNWET, V45, P244","VLAAMSE OVERHEID, 2005, DIG ACT VLAAND"
"VAN AUDENHOVE L, 2017, TIJDSCHR COMMUNWET, V45, P244","VLAAMSE OVERHEID, 2005, VLAAND RAD DIG 2015"
"VAN AUDENHOVE L, 2017, TIJDSCHR COMMUNWET, V45, P244","VLAAMSE REGERING, 2014, REG VIAAMS REG 2014"
"VAN AUDENHOVE L, 2017, TIJDSCHR COMMUNWET, V45, P244","VLAAMSE REGERING, 2012, SUBS 2013 2014 TUSS"
"VAN AUDENHOVE L, 2017, TIJDSCHR COMMUNWET, V45, P244","VLAAMSE REGERING, 2014, SUBS 2015 2017 TUSS"
"VAN AUDENHOVE L, 2017, TIJDSCHR COMMUNWET, V45, P244","VLAAMSE REGERING, 2009, VLAAMS REG 2009 2014"
"VAN AUDENHOVE L, 2017, TIJDSCHR COMMUNWET, V45, P244","VONFEILITZEN C., 2003, PROMOTE PROTECT PERS"
"VAN AUDENHOVE L, 2017, TIJDSCHR COMMUNWET, V45, P244","VOS I., 2014, CHARTING MEDIA LEARN"
"VAN AUDENHOVE L, 2017, TIJDSCHR COMMUNWET, V45, P244","VRT, 2016, BEH 2016 2020 TUSS V"
"VAN AUDENHOVE L, 2017, TIJDSCHR COMMUNWET, V45, P244","VRT, 2012, BEH 2012 2016 TUSS V"
"VAN AUDENHOVE L, 2017, TIJDSCHR COMMUNWET, V45, P244","VRT, 2013, ACT MED"
"VAN AUDENHOVE L, 2017, TIJDSCHR COMMUNWET, V45, P244","WALLIS R, 2013, EUR J COMMUN, V28, P527, DOI 10.1177/0267323113483605"
"SYZONOV D, 2017, SCI EDUC-UKRAINE, P82, DOI 10.24195/2414-4665-2017-7-13","BAZALGETTE C., 1992, MEDIA ED INTRO"
"SYZONOV D, 2017, SCI EDUC-UKRAINE, P82, DOI 10.24195/2414-4665-2017-7-13","CHEBIKIN O.Y, 2009, PSYHOLOGICHNI OSOBLY"
"SYZONOV D, 2017, SCI EDUC-UKRAINE, P82, DOI 10.24195/2414-4665-2017-7-13","CHEBIKIN O.Y., 2008, YURYDYCHNA PSYKHOLOH"
"SYZONOV D, 2017, SCI EDUC-UKRAINE, P82, DOI 10.24195/2414-4665-2017-7-13","DOBROSKLONSKAYA T. G., 2008, MEDIALINGVISTIKA SIS"
"SYZONOV D, 2017, SCI EDUC-UKRAINE, P82, DOI 10.24195/2414-4665-2017-7-13","GILES D., 2003, MEDIA PSYCHOL"
"SYZONOV D, 2017, SCI EDUC-UKRAINE, P82, DOI 10.24195/2414-4665-2017-7-13","HARLEY T, 2008, PSYCHOL LANGUAGE DAT"
"SYZONOV D, 2017, SCI EDUC-UKRAINE, P82, DOI 10.24195/2414-4665-2017-7-13","JENKINS H., 2006, CONVERGENCE CULTURE"
"SYZONOV D, 2017, SCI EDUC-UKRAINE, P82, DOI 10.24195/2414-4665-2017-7-13","LEONTIEV A.A., 2005, OSNOVY PSIKHOLINGVIS"
"SYZONOV D, 2017, SCI EDUC-UKRAINE, P82, DOI 10.24195/2414-4665-2017-7-13","SHEVCHENKO L.I., 2014, MEDIALINHVISTYKA SLO"
"SYZONOV D, 2017, SCI EDUC-UKRAINE, P82, DOI 10.24195/2414-4665-2017-7-13","SYZONOV D.Y, 2015, AKTUALMI PROBLEM UKR, V30, P53"
"SYZONOV D, 2017, SCI EDUC-UKRAINE, P82, DOI 10.24195/2414-4665-2017-7-13","[ANONYMOUS], 2012, OFITSIINYI SAIT INST"
"DANEELS R, 2017, CYBERPSYCHOLOGY, V11, DOI 10.5817/CP2017-3-5","BECHMANN A, 2013, NEW MEDIA SOC, V15, P765, DOI 10.1177/1461444812462853"
"DANEELS R, 2017, CYBERPSYCHOLOGY, V11, DOI 10.5817/CP2017-3-5","BOYD DM, 2007, J COMPUT-MEDIAT COMM, V13, P210, DOI 10.1111/J.1083-6101.2007.00393.X"
"DANEELS R, 2017, CYBERPSYCHOLOGY, V11, DOI 10.5817/CP2017-3-5","CLARK LS, 2011, COMMUN THEOR, V21, P323, DOI 10.1111/J.1468-2885.2011.01391.X"
"DANEELS R, 2017, CYBERPSYCHOLOGY, V11, DOI 10.5817/CP2017-3-5","GENTILE DA, 2012, FAM RELAT, V61, P470, DOI 10.1111/J.1741-3729.2012.00709.X"
"DANEELS R, 2017, CYBERPSYCHOLOGY, V11, DOI 10.5817/CP2017-3-5","HELSPER EJ, 2012, COMMUN THEOR, V22, P403, DOI 10.1111/J.1468-2885.2012.01416.X"
"DANEELS R, 2017, CYBERPSYCHOLOGY, V11, DOI 10.5817/CP2017-3-5","IMEC, 2017, DIG 2016"
"DANEELS R, 2017, CYBERPSYCHOLOGY, V11, DOI 10.5817/CP2017-3-5","KROGER J., 2007, IDENTITY DEV ADOLESC"
"DANEELS R, 2017, CYBERPSYCHOLOGY, V11, DOI 10.5817/CP2017-3-5","LIVINGSTONE S., 2008, HDB RES NEW LITERACI, P103"
"DANEELS R, 2017, CYBERPSYCHOLOGY, V11, DOI 10.5817/CP2017-3-5","LIVINGSTONE S., 2004, INTERMEDIA, V32, P18"
"DANEELS R, 2017, CYBERPSYCHOLOGY, V11, DOI 10.5817/CP2017-3-5","LIVINGSTONE S., 2017, J COMMUN, V2017, P1"
"DANEELS R, 2017, CYBERPSYCHOLOGY, V11, DOI 10.5817/CP2017-3-5","LIVINGSTONE S., 2011, RISK SAFETY INTERNET"
"DANEELS R, 2017, CYBERPSYCHOLOGY, V11, DOI 10.5817/CP2017-3-5","LIVINGSTONE S, 2017, NEW MEDIA SOC, V19, P657, DOI 10.1177/1461444816686318"
"DANEELS R, 2017, CYBERPSYCHOLOGY, V11, DOI 10.5817/CP2017-3-5","LIVINGSTONE S, 2008, J BROADCAST ELECTRON, V52, P581, DOI 10.1080/08838150802437396"
"DANEELS R, 2017, CYBERPSYCHOLOGY, V11, DOI 10.5817/CP2017-3-5","MACCOBY E. E., 2007, HDB SOCIALIZATION TH, P13"
"DANEELS R, 2017, CYBERPSYCHOLOGY, V11, DOI 10.5817/CP2017-3-5","MORTELMANS D, 2011, HDB KWALITATIEVE OND"
"DANEELS R, 2017, CYBERPSYCHOLOGY, V11, DOI 10.5817/CP2017-3-5","NIKKEN P, 2006, LEARNING MEDIA TECHN, V31, P181, DOI [10.1080/17439880600756803, DOI 10.1080/17439880600756803]"
"DANEELS R, 2017, CYBERPSYCHOLOGY, V11, DOI 10.5817/CP2017-3-5","NIKKEN P, 2014, LEARN MEDIA TECHNOL, V39, P250, DOI 10.1080/17439884.2013.782038"
"DANEELS R, 2017, CYBERPSYCHOLOGY, V11, DOI 10.5817/CP2017-3-5","SPENCER L., 2014, QUALITATIVE RES PRAC, P269"
"DANEELS R, 2017, CYBERPSYCHOLOGY, V11, DOI 10.5817/CP2017-3-5","SYMONS K, 2017, PSYCHOL BELG, V57, P93, DOI 10.5334/PB.372"
"DANEELS R, 2017, CYBERPSYCHOLOGY, V11, DOI 10.5817/CP2017-3-5","THIRD A, 2016, RES BENEFITS OPPORTU"
"DANEELS R, 2017, CYBERPSYCHOLOGY, V11, DOI 10.5817/CP2017-3-5","VANWYNSBERGHE H., 2014, THESIS"
"DANEELS R, 2017, CYBERPSYCHOLOGY, V11, DOI 10.5817/CP2017-3-5","VANWYNSBERGHE H, 2015, TIJDSCHR COMMUNWET, V43, P84"
"DANEELS R, 2017, CYBERPSYCHOLOGY, V11, DOI 10.5817/CP2017-3-5","WARREN R., 2001, J FAMILY COMMUNICATI, V1, P211, DOI DOI 10.1207/S15327698JFC0104_01"
"DANEELS R, 2017, CYBERPSYCHOLOGY, V11, DOI 10.5817/CP2017-3-5","WARTELLA ELLEN, 2013, PARENTING AGE DIGITA"
"DANEELS R, 2017, CYBERPSYCHOLOGY, V11, DOI 10.5817/CP2017-3-5","ZAMAN B, 2016, J BROADCAST ELECTRON, V60, P1, DOI 10.1080/08838151.2015.1127240"
"GARIFULLIN VZ, 2017, AD ALTA-INTERDISCIP, V7, P103","BONDARENKO E. A., MEDIA GENERATION ZER"
"GARIFULLIN VZ, 2017, AD ALTA-INTERDISCIP, V7, P103","BUCKINGHAM D., 2010, MEDIA ED GLOBAL STRA"
"GARIFULLIN VZ, 2017, AD ALTA-INTERDISCIP, V7, P103","FATEEVA I. A., 2007, MEDIA ED THEORETICAL"
"GARIFULLIN VZ, 2017, AD ALTA-INTERDISCIP, V7, P103","FEDOROV A. V., 2000, ART AND EDUCATION, P33"
"GARIFULLIN VZ, 2017, AD ALTA-INTERDISCIP, V7, P103","FEDOROV A. V., 2004, MEDIA ED MEDIA LIT"
"GARIFULLIN VZ, 2017, AD ALTA-INTERDISCIP, V7, P103","GARIFULLIN V. Z., 2006, LIVE CONNECTION GENE"
"GARIFULLIN VZ, 2017, AD ALTA-INTERDISCIP, V7, P103","GARIFULLIN V. Z., 2015, J LANGUAGE LIT, V6, P132"
"GARIFULLIN VZ, 2017, AD ALTA-INTERDISCIP, V7, P103","GENDINA N. I., 2013, INFORM SOC, P77"
"GARIFULLIN VZ, 2017, AD ALTA-INTERDISCIP, V7, P103","JUSOFF K., 2009, INT ED STUDIES, V3, P151"
"GARIFULLIN VZ, 2017, AD ALTA-INTERDISCIP, V7, P103","KIRILLOVA N. B., 2005, MEDIACULTURE MODERNI"
"GARIFULLIN VZ, 2017, AD ALTA-INTERDISCIP, V7, P103","KUBEY R., 1997, MEDIA LIT INFORM AGE"
"GARIFULLIN VZ, 2017, AD ALTA-INTERDISCIP, V7, P103","LEE AYL, 2007, CHINESE J COMMUNICAT, V3, P134"
"GARIFULLIN VZ, 2017, AD ALTA-INTERDISCIP, V7, P103","SCHILDER E., 2016, J MEDIA LITERACY ED, V8, P32"
"GARIFULLIN VZ, 2017, AD ALTA-INTERDISCIP, V7, P103","SUMIKO NAKAMURA, 2009, JAPAN J ED TECHNOLOG, V33, P161"
"GARIFULLIN VZ, 2017, AD ALTA-INTERDISCIP, V7, P103","THAKKAR RR, 2006, PEDIATRICS, V118, P2025, DOI 10.1542/PEDS.2006-1307"
"GARIFULLIN VZ, 2017, AD ALTA-INTERDISCIP, V7, P103","THOMAN E., 2010, SKILLS STRATEGIES ME"
"GARIFULLIN VZ, 2017, AD ALTA-INTERDISCIP, V7, P103","WESTON M., MEDIA LIT ED ARE NOT"
"DIAZ VM, 2017, EDMETIC, V6, P1","GRANDIO-PEREZ MD, 2016, PALABRA CLAVE, V19, P85, DOI 10.5294/PACLA.2016.19.1.4"
"DIAZ VM, 2017, EDMETIC, V6, P1","FERRES J., 2016, EDUCACION MEDIATICA"
"DIAZ VM, 2017, EDMETIC, V6, P1","MARIN V., 2010, EDUCACION MEDIATICA, P1"
"DIAZ VM, 2017, EDMETIC, V6, P1","REY J, 2017, CONVERGENCIA, P187"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","AGUADED J., 2015, ED KNOWLEDGE SOC EKS, V16, P44, DOI [10.14201/EKS20151614457, DOI 10.14201/EKS20151614457]"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","AMICHAI-HAMBURGER Y, 2011, COMPUT HUM BEHAV, V27, P585, DOI 10.1016/J.CHB.2010.10.009"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","AREA M., 2004, LAS NUEVAS TECNOLOGI, P183"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","AREA M., 2001, EDUCAR SOC INFORM"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","MOREIRA MA, 2012, COMUNICAR, P13, DOI 10.3916/C38-2012-02-01"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","BURBULES N., 2001, REV EDUC, P169"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","CAPRINO MP, 2016, COMUNICAR, P39, DOI 10.3916/C49-2016-04"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","CASSANY DANIEL, 2008, CEE PARTICIPACION ED, V9, P53"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","CASTELLS M, 2001, LA GALAXIA INTERNET"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","CASTELLS M., 2009, REV TELOS, V81, P111"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","CORREA JM, 2016, REV LATINOAM TECNOL, V15, P39, DOI 10.17398/1695-288X.15.2.39"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","CULVER SH, 2012, COMUNICAR, P73, DOI 10.3916/C39-2012-02-07"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","DAGANZO E. S., 2016, SIGLO EUROPA, V1155, P24"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","PEREZ DE SILVA J., 2000, TELEVISION HA MUERTO"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","DIAS-FONSECA T, 2016, COMUNICAR, P9, DOI 10.3916/C49-2016-01"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","ECHEVARRIA J., 2000, REV IBEROAMERICANA M, V9, P17"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","ECHEVARRIA J., 2004, NACION CONSTITUCION, P175"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","ECHEVARRIA J., 2001, REV EDUC, V33, P201"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","FEITO R., 2001, REV IBEROAMERICANA E, V5, P191"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","GARCIA A., 2005, REV ANTHROPOS HUELLA, V209, P71"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","GARCIA J., 2007, REV FORUM EUROPEO AD, V15, P7"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","GARCIA-RUIZ R, 2014, COMUNICAR, P15, DOI [10.7764/CDI.35.623, 10.3916/C43-2014-01]"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","GERTRUDIX-BARRIO F, 2016, REV LATINOAM TECNOL, V15, P113, DOI 10.17398/1695-288X.15.2.113"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","PEREZ GOMEZ A., 2015, CUADERNOS PEDAGOGIA, V462, P16"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","GUTIERREZ A., 2003, ALFABETIZACION DIGIT"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","MARTIN AG, 2007, REV IBEROAM EDUC, V45, P141"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","HOBBS R, 2004, AM BEHAV SCI, V48, P42, DOI 10.1177/0002764204267250"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","JENKINS H., 2006, CONVERGENCE CULTURE"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","KELLNER D. M., 2004, ALFABETISMOS DIGITAL, P227"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","LAU J, 2009, COMUNICAR, P21, DOI 10.3916/C32-2009-02-001"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","MARQUES P., 2010, NUEVAS TECNOLOGIAS A, P18"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","MOELLER S, 2009, COMUNICAR, P65, DOI 10.3916/C32-2009-02-005"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","MOLINA E., 2016, RELATEC REV LATINOAM, V15, P11"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","MORDUCHOWICZ R, 2009, COMUNICAR, P131, DOI 10.3916/C32-2009-02-011"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","MOSSBERGER K., 2010, ROUTLEDGE HDB INTERN, P173"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","BACALLAO L., 2005, REV ANTHROPOS, V209, P41"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","PISCITELLI A., 2006, REV MEX INVEST EDUC, V11, P179"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","PRENSKY M., 2001, HORIZON, V9, P1, DOI DOI 10.1108/10748120110424816"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","RENDUELES C., 2016, REV LATINOAMERICANA, V15, P15"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","SANCHO J. M., 2001, EDUCAR SOC INFORM, P37"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","SANCHO J. M., 2001, SOC INFORM EDUCACION, P140"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","SUNE X., 2011, ESCUELA 2 0 TUS MANO"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","TEDESCO J. C., 2010, EDUCACION JUSTICIA S, P11"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","TOURINAN J. M., 2001, REV EDUC, P217"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","UNESCO, 2005, HAC SOC CON"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","VIVANCOS J., 2008, TRATAMIENTO INFORM C"
"GUERRERO IMM, 2017, EDMETIC, V6, P149, DOI 10.21071/EDMETIC.V6I2.6943","WILSON C, 2012, COMUNICAR, P15, DOI 10.3916/C39-2012-02-01"
"POWELL M, 2017, LEARN MEDIA TECHNOL, V42, P378","MIHAILIDIS P., 2014, MEDIA LITERACY EMERG"
"POTTER J, 2017, LEARN MEDIA TECHNOL, V42, P387, DOI 10.1080/17439884.2017.1397019","RASMUSSEN T, 2014, PERSONAL MEDIA EVERY"
"POTTER J, 2017, LEARN MEDIA TECHNOL, V42, P387, DOI 10.1080/17439884.2017.1397019","SELWYN N, 2017, LEARN MEDIA TECHNOL, V42, P390, DOI 10.1080/17439884.2016.1252770"
"POTTER J, 2017, LEARN MEDIA TECHNOL, V42, P387, DOI 10.1080/17439884.2017.1397019","SELWYN N, 2012, LEARN MEDIA TECHNOL, V37, P213, DOI 10.1080/17439884.2012.680213"
"POTTER J, 2017, LEARN MEDIA TECHNOL, V42, P387, DOI 10.1080/17439884.2017.1397019","WILLETT R., 2017, LEARNING MEDIA TECHN, P1, DOI [10.1080/17439884.2017.1369107, DOI 10.1080/17439884.2017.1369107]"
"POTTER J, 2017, LEARN MEDIA TECHNOL, V42, P387, DOI 10.1080/17439884.2017.1397019","WILLIAMSON B, 2017, LEARN MEDIA TECHNOL, V42, P440, DOI 10.1080/17439884.2017.1278020"
"LABAS D, 2017, NOVA PRISUT, V15, P211",NA
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","ALAN MILLARD, 1995, TYNBUL, V46, P207"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","ALAN MILLARD, 1995, TYNBUL, V46, P206"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","BERGAMINI G., 1991, MESOPOTAMIA, V26, P101"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","BONFIGLIO RP, 2012, J BIBLICAL LIT, V131, P507"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","STRAWN BRENT A., 2005, OBO, V212"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","STRAWN BRENT A., 2007, SEMEIA, P[50, 114]"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","PEIRCE CHARLES SANDERS, 1932, COLLECTED PAPERS CS, V2"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","UEHLINGER CHRISTOPH, 2000, OBO, V175, PXV"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","ROLLSTON CHRISTOPHER A., 2010, WRITING LITERACY WOR"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","DE HULSTER, 2015, ICONOGRAPHIC EXEGESI"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","ELKINS, VISUAL LITERACY, P2"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","GOMBRICH ERNEST, 1960, BOLLINGEN SERIES, V35"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","HERZFELD E., 1934, J ROY ASIATIC SOC, P226"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","BARKAY GABRIEL, 1992, ARCHAEOLOGY ANCIENT, P302"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","GARRISON, SEALS PERSEPOLIS FOR, P1"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","GARRISON, SEALS PERSEPOLIS FOR, P13"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","GOODMAN, LANGUAGES ART, P9"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","BROWN WILLIAM P., 2002, SEEING PSALMS THEOLO"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","VON HESBERG HENNER, 2007, SCHRIFTEN LEHR FORSC, V4"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","HESS RS, 2006, VETUS TESTAMENTUM, V56, P342, DOI 10.1163/156853306778149638"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","HESS RICHARD, 2002, WINDOWS OLD TESTAMEN, P82"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","RICHARD HESS, 2009, BBR, V19, P1"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","WINTER IRENE, 1997, ASSYRIA 1995, P359"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","WINTER IRENE, 1981, STUDIES VISUAL COMMU, V7, P31"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","WINTER IRENE, 1981, STUDIES VISUAL COMMU, V7, P30"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","IZAAK J, 2009, FAT, V2"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","GOODY JACK, 2000, POWER WRITTEN TRADIT, P134"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","ELKINS JAMES, 2008, VISUAL LITERACY"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","CRENSHAW JAMES L., 1998, ED ANCIENT ISRAEL DE"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","LEMON JOEL M, 2010, OBO, V242"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","VAN DER TOORN KAREL, 1997, CBET, V21"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","KEEL, 1994, SONG SONGS"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","UEHLINGER, GODS GODDESSES IMAGE, P11"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","KEEL, CORPUS HEBREW INSC"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","ROOT MARGARET COOL, 1979, ACTA IRANICA, V19"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","KELLY-BUCCELLATI MARILYN, INSIGHT IMAGES, P138"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","GARRISON MARK, 2001, SEALS PERSEPOLIS FOR, V1, P9"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","SMITH MARK S., 1990, EARLY HIST GOD YAHWE, PXXIX"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","KLINGBEIL MARTIN G., 1999, OBO, V169"
"BONFIGLIO RP, 2017, BIBLIC INTERPRET, V25, P293, DOI 10.1163/15685152-00253P02","ALAN MILLARD, 1985, BIBLICAL ARCHAEOLOGY, P301"
